UserID,Date,Transaction Description,Category,Amount,Type
U038,2025-01-09,Uber,Travel,51.64,Expense
U038,2025-01-22,Restaurante,Food & Drink,66.1,Expense
U038,2025-01-24,Cafeteria,Food & Drink,59.09,Expense
U038,2025-01-09,Restaurante,Food & Drink,61.65,Expense
U038,2025-01-05,Netflix,Entertainment,140.97,Expense
U038,2025-01-31,Combustível,Travel,97.2,Expense
U038,2025-01-08,Amazon,Shopping,323.37,Expense
U038,2025-01-24,Restaurante,Food & Drink,30.02,Expense
U038,2025-01-06,Supermercado,Food & Drink,166.78,Expense
U038,2025-01-08,Supermercado,Food & Drink,165.89,Expense
U038,2025-01-20,Metrô,Travel,48.32,Expense
U038,2025-01-10,Internet,Utilities,225.74,Expense
U038,2025-01-25,Supermercado,Food & Drink,21.97,Expense
U038,2025-01-18,Conta de Luz,Utilities,97.62,Expense
U038,2025-01-17,Supermercado,Food & Drink,100.22,Expense
U038,2025-01-26,Cafeteria,Food & Drink,53.52,Expense
U038,2025-01-05,Cinema,Entertainment,59.55,Expense
U038,2025-01-28,Supermercado,Food & Drink,169.1,Expense
U038,2025-01-04,Loja de Roupas,Shopping,125.32,Expense
U038,2025-01-21,Farmácia,Shopping,201.12,Expense
U038,2025-01-13,Restaurante,Food & Drink,112.01,Expense
U038,2025-01-21,Combustível,Travel,9.91,Expense
U038,2025-01-23,Loja de Roupas,Shopping,345.03,Expense
U038,2025-01-18,Combustível,Travel,76.84,Expense
U038,2025-01-20,Cafeteria,Food & Drink,68.8,Expense
U038,2025-01-27,Cafeteria,Food & Drink,153.39,Expense
U038,2025-01-21,Cafeteria,Food & Drink,52.57,Expense
U038,2025-01-16,Supermercado,Food & Drink,120.59,Expense
U038,2025-01-22,Show,Entertainment,246.52,Expense
U038,2025-01-21,Farmácia,Shopping,37.5,Expense
U038,2025-02-01,Salário Mensal,Salary,3349.0,Income
U038,2025-02-04,Metrô,Travel,75.8,Expense
U038,2025-02-26,Farmácia,Shopping,574.33,Expense
U038,2025-02-16,Academia,Health & Fitness,316.21,Expense
U038,2025-02-26,Restaurante,Food & Drink,178.4,Expense
U038,2025-02-20,Loja de Roupas,Shopping,68.19,Expense
U038,2025-02-03,Supermercado,Food & Drink,124.11,Expense
U038,2025-02-23,Uber,Travel,18.21,Expense
U038,2025-02-01,Conta de Água,Utilities,138.6,Expense
U038,2025-02-09,Cafeteria,Food & Drink,51.46,Expense
U038,2025-02-03,Combustível,Travel,88.86,Expense
U038,2025-02-22,ETF,Investment,611.7,Expense
U038,2025-02-09,Loja de Roupas,Shopping,347.43,Expense
U038,2025-02-10,Restaurante,Food & Drink,112.43,Expense
U038,2025-02-01,Amazon,Shopping,262.33,Expense
U038,2025-02-25,Amazon,Shopping,145.25,Expense
U038,2025-02-12,Aluguel Apartamento,Rent,1511.64,Expense
U038,2025-02-19,Internet,Utilities,334.75,Expense
U038,2025-02-18,Cafeteria,Food & Drink,161.56,Expense
U038,2025-02-23,Aluguel Apartamento,Rent,1082.98,Expense
U038,2025-02-11,Cafeteria,Food & Drink,143.16,Expense
U038,2025-02-23,Loja de Roupas,Shopping,577.42,Expense
U038,2025-02-15,Cafeteria,Food & Drink,13.6,Expense
U038,2025-02-05,Aluguel Apartamento,Rent,1026.05,Expense
U038,2025-02-26,Conta de Água,Utilities,341.39,Expense
U038,2025-02-21,Supermercado,Food & Drink,102.82,Expense
U038,2025-02-01,Cafeteria,Food & Drink,143.61,Expense
U038,2025-02-14,Consulta Médica,Health & Fitness,275.07,Expense
U038,2025-02-14,Show,Entertainment,139.06,Expense
U038,2025-02-13,Cinema,Entertainment,219.93,Expense
U038,2025-02-04,Consulta Médica,Health & Fitness,515.48,Expense
U038,2025-02-09,Cinema,Entertainment,176.62,Expense
U038,2025-02-09,Farmácia,Shopping,661.63,Expense
U038,2025-02-01,Uber,Travel,149.1,Expense
U038,2025-02-18,Supermercado,Food & Drink,65.22,Expense
U038,2025-02-19,Restaurante,Food & Drink,110.44,Expense
U038,2025-02-17,Cinema,Entertainment,285.24,Expense
U038,2025-02-24,Cafeteria,Food & Drink,152.48,Expense
U038,2025-02-23,Loja de Roupas,Shopping,643.28,Expense
U038,2025-02-21,Aluguel Apartamento,Rent,2648.97,Expense
U038,2025-03-05,Salário Mensal,Salary,3349.0,Income
U038,2025-03-12,Metrô,Travel,96.31,Expense
U038,2025-03-23,Aluguel Apartamento,Rent,2564.89,Expense
U038,2025-03-21,Conta de Água,Utilities,180.66,Expense
U038,2025-03-30,Aluguel Apartamento,Rent,1076.62,Expense
U038,2025-03-25,Internet,Utilities,320.73,Expense
U038,2025-03-31,Restaurante,Food & Drink,159.96,Expense
U038,2025-03-09,Amazon,Shopping,40.45,Expense
U038,2025-03-10,Farmácia,Shopping,205.98,Expense
U038,2025-03-30,Netflix,Entertainment,133.91,Expense
U038,2025-03-16,Metrô,Travel,56.71,Expense
U038,2025-03-25,CDB,Investment,1312.63,Expense
U038,2025-03-12,Metrô,Travel,28.08,Expense
U038,2025-03-06,Amazon,Shopping,281.71,Expense
U038,2025-03-20,Internet,Utilities,190.84,Expense
U038,2025-03-08,Conta de Água,Utilities,344.44,Expense
U038,2025-03-23,Amazon,Shopping,394.65,Expense
U038,2025-03-06,Amazon,Shopping,402.03,Expense
U038,2025-03-20,Uber,Travel,94.81,Expense
U038,2025-03-09,Cafeteria,Food & Drink,173.46,Expense
U038,2025-03-30,Conta de Luz,Utilities,241.98,Expense
U038,2025-03-23,Cinema,Entertainment,243.94,Expense
U038,2025-03-08,Conta de Água,Utilities,323.64,Expense
U038,2025-03-18,ETF,Investment,327.73,Expense
U038,2025-03-19,Internet,Utilities,112.51,Expense
U038,2025-03-18,Combustível,Travel,93.34,Expense
U038,2025-03-27,Metrô,Travel,28.61,Expense
U038,2025-03-29,Amazon,Shopping,258.05,Expense
U038,2025-03-05,Cafeteria,Food & Drink,162.69,Expense
U038,2025-03-23,Cafeteria,Food & Drink,143.31,Expense
U038,2025-03-10,CDB,Investment,354.5,Expense
U038,2025-03-22,Restaurante,Food & Drink,52.34,Expense
U038,2025-03-09,Tesouro Direto,Investment,498.68,Expense
U038,2025-03-31,Academia,Health & Fitness,158.62,Expense
U038,2025-03-19,Conta de Luz,Utilities,229.37,Expense
U038,2025-03-16,Cinema,Entertainment,167.54,Expense
U038,2025-03-31,CDB,Investment,279.35,Expense
U038,2025-03-20,Cafeteria,Food & Drink,129.4,Expense
U038,2025-03-08,Cafeteria,Food & Drink,27.95,Expense
U038,2025-03-15,Internet,Utilities,250.19,Expense
U038,2025-03-13,Amazon,Shopping,684.24,Expense
U038,2025-03-21,Cinema,Entertainment,84.76,Expense
U038,2025-04-03,Salário Mensal,Salary,3349.0,Income
U038,2025-04-18,Supermercado,Food & Drink,55.73,Expense
U038,2025-04-04,Tesouro Direto,Investment,838.95,Expense
U038,2025-04-30,Supermercado,Food & Drink,131.61,Expense
U038,2025-04-28,Amazon,Shopping,106.55,Expense
U038,2025-04-22,Loja de Roupas,Shopping,92.12,Expense
U038,2025-04-25,Aluguel Apartamento,Rent,1832.41,Expense
U038,2025-04-24,Cafeteria,Food & Drink,80.28,Expense
U038,2025-04-21,Farmácia,Shopping,606.99,Expense
U038,2025-04-18,Supermercado,Food & Drink,19.01,Expense
U038,2025-04-29,Cinema,Entertainment,60.19,Expense
U038,2025-04-21,Cafeteria,Food & Drink,163.12,Expense
U038,2025-04-11,Cafeteria,Food & Drink,141.06,Expense
U038,2025-04-15,Farmácia,Shopping,373.0,Expense
U038,2025-04-17,Supermercado,Food & Drink,97.36,Expense
U038,2025-04-13,Supermercado,Food & Drink,171.72,Expense
U038,2025-04-09,Cafeteria,Food & Drink,93.06,Expense
U038,2025-04-17,Aluguel Apartamento,Rent,1072.25,Expense
U038,2025-04-14,Aluguel Apartamento,Rent,2390.62,Expense
U038,2025-04-25,Combustível,Travel,140.18,Expense
U038,2025-04-23,Amazon,Shopping,423.92,Expense
U038,2025-04-16,Restaurante,Food & Drink,97.07,Expense
U038,2025-04-04,Cafeteria,Food & Drink,156.86,Expense
U038,2025-04-05,Internet,Utilities,295.1,Expense
U038,2025-04-26,Cafeteria,Food & Drink,93.53,Expense
U038,2025-04-04,Farmácia,Shopping,101.05,Expense
U038,2025-04-12,Loja de Roupas,Shopping,33.69,Expense
U038,2025-04-23,Loja de Roupas,Shopping,385.13,Expense
U038,2025-04-22,Restaurante,Food & Drink,156.08,Expense
U038,2025-04-16,Consulta Médica,Health & Fitness,344.68,Expense
U038,2025-04-10,Supermercado,Food & Drink,55.43,Expense
U038,2025-04-13,Show,Entertainment,253.4,Expense
U038,2025-04-09,Academia,Health & Fitness,309.82,Expense
U038,2025-05-02,Salário Mensal,Salary,3349.0,Income
U038,2025-05-19,Cafeteria,Food & Drink,159.47,Expense
U038,2025-05-09,Restaurante,Food & Drink,81.47,Expense
U038,2025-05-15,Combustível,Travel,111.55,Expense
U038,2025-05-24,ETF,Investment,165.82,Expense
U038,2025-05-26,Loja de Roupas,Shopping,733.28,Expense
U038,2025-05-23,Supermercado,Food & Drink,41.86,Expense
U038,2025-05-26,Loja de Roupas,Shopping,191.95,Expense
U038,2025-05-04,Cinema,Entertainment,212.92,Expense
U038,2025-05-08,Combustível,Travel,39.39,Expense
U038,2025-05-27,Aluguel Apartamento,Rent,1359.11,Expense
U038,2025-05-09,Amazon,Shopping,307.6,Expense
U038,2025-05-19,Cafeteria,Food & Drink,112.02,Expense
U038,2025-05-24,Cinema,Entertainment,175.1,Expense
U038,2025-05-27,Cinema,Entertainment,82.21,Expense
U038,2025-05-12,Uber,Travel,51.22,Expense
U038,2025-05-15,Consulta Médica,Health & Fitness,298.41,Expense
U038,2025-05-02,Restaurante,Food & Drink,77.32,Expense
U038,2025-05-24,Show,Entertainment,277.83,Expense
U038,2025-05-29,Loja de Roupas,Shopping,504.27,Expense
U038,2025-05-16,Supermercado,Food & Drink,143.75,Expense
U038,2025-05-15,Uber,Travel,126.29,Expense
U038,2025-05-10,Aluguel Apartamento,Rent,1964.36,Expense
U038,2025-05-04,Amazon,Shopping,167.36,Expense
U038,2025-05-24,Internet,Utilities,274.86,Expense
U038,2025-05-06,Combustível,Travel,112.63,Expense
U038,2025-05-22,Supermercado,Food & Drink,87.18,Expense
U038,2025-05-09,Cafeteria,Food & Drink,27.71,Expense
U038,2025-05-06,Metrô,Travel,141.86,Expense
U038,2025-05-22,Internet,Utilities,280.83,Expense
U038,2025-05-29,Conta de Água,Utilities,234.34,Expense
U038,2025-05-08,Loja de Roupas,Shopping,773.02,Expense
U038,2025-05-17,Farmácia,Shopping,794.28,Expense
U038,2025-05-18,Restaurante,Food & Drink,19.51,Expense
U038,2025-05-10,Restaurante,Food & Drink,139.42,Expense
U038,2025-05-10,Uber,Travel,110.2,Expense
U038,2025-05-08,Farmácia,Shopping,370.85,Expense
U038,2025-06-02,Salário Mensal,Salary,3349.0,Income
U038,2025-06-08,Cafeteria,Food & Drink,32.85,Expense
U038,2025-06-28,Restaurante,Food & Drink,16.93,Expense
U038,2025-06-06,Farmácia,Shopping,393.52,Expense
U038,2025-06-12,Netflix,Entertainment,20.22,Expense
U038,2025-06-17,Academia,Health & Fitness,505.1,Expense
U038,2025-06-17,Supermercado,Food & Drink,89.53,Expense
U038,2025-06-20,Show,Entertainment,226.36,Expense
U038,2025-06-23,Combustível,Travel,50.15,Expense
U038,2025-06-23,Academia,Health & Fitness,540.16,Expense
U038,2025-06-17,Combustível,Travel,14.51,Expense
U038,2025-06-23,CDB,Investment,497.26,Expense
U038,2025-06-11,Farmácia,Shopping,584.5,Expense
U038,2025-06-07,Consulta Médica,Health & Fitness,487.96,Expense
U038,2025-06-25,Restaurante,Food & Drink,82.91,Expense
U038,2025-06-08,Loja de Roupas,Shopping,134.14,Expense
U038,2025-06-21,Supermercado,Food & Drink,168.17,Expense
U038,2025-06-28,Academia,Health & Fitness,271.76,Expense
U038,2025-06-06,Show,Entertainment,165.16,Expense
U038,2025-06-07,Cinema,Entertainment,136.88,Expense
U038,2025-06-28,Aluguel Apartamento,Rent,1914.61,Expense
U038,2025-06-20,Consulta Médica,Health & Fitness,562.43,Expense
U038,2025-06-05,Aluguel Apartamento,Rent,1932.39,Expense
U038,2025-06-21,Restaurante,Food & Drink,139.99,Expense
U038,2025-06-09,Show,Entertainment,158.98,Expense
U038,2025-06-07,Aluguel Apartamento,Rent,2694.96,Expense
U038,2025-06-24,Netflix,Entertainment,289.35,Expense
U038,2025-06-11,Farmácia,Shopping,413.87,Expense
U038,2025-06-11,Combustível,Travel,139.76,Expense
U038,2025-06-29,Uber,Travel,121.74,Expense
U038,2025-06-07,CDB,Investment,125.67,Expense
U038,2025-06-02,Netflix,Entertainment,39.77,Expense
U039,2025-01-01,Salário Mensal,Salary,3549.0,Income
U039,2025-01-06,Amazon,Shopping,425.63,Expense
U039,2025-01-24,Farmácia,Shopping,209.31,Expense
U039,2025-01-24,Combustível,Travel,48.54,Expense
U039,2025-01-20,Amazon,Shopping,246.12,Expense
U039,2025-01-05,Cafeteria,Food & Drink,98.41,Expense
U039,2025-01-12,Aluguel Apartamento,Rent,2385.62,Expense
U039,2025-01-12,Farmácia,Shopping,152.44,Expense
U039,2025-01-23,Cafeteria,Food & Drink,36.75,Expense
U039,2025-01-26,Farmácia,Shopping,101.45,Expense
U039,2025-01-06,Amazon,Shopping,434.51,Expense
U039,2025-01-23,Metrô,Travel,96.25,Expense
U039,2025-01-25,Metrô,Travel,61.44,Expense
U039,2025-01-09,Restaurante,Food & Drink,152.56,Expense
U039,2025-01-21,Conta de Luz,Utilities,332.11,Expense
U039,2025-01-17,Farmácia,Shopping,183.73,Expense
U039,2025-01-18,Restaurante,Food & Drink,137.23,Expense
U039,2025-01-25,Consulta Médica,Health & Fitness,72.9,Expense
U039,2025-01-08,Conta de Luz,Utilities,327.72,Expense
U039,2025-01-28,Academia,Health & Fitness,353.51,Expense
U039,2025-01-19,Cafeteria,Food & Drink,175.59,Expense
U039,2025-01-28,Loja de Roupas,Shopping,554.08,Expense
U039,2025-01-24,Metrô,Travel,101.61,Expense
U039,2025-01-10,Cafeteria,Food & Drink,142.54,Expense
U039,2025-01-19,Conta de Água,Utilities,335.38,Expense
U039,2025-01-26,Restaurante,Food & Drink,48.07,Expense
U039,2025-01-24,Tesouro Direto,Investment,225.28,Expense
U039,2025-01-24,Supermercado,Food & Drink,81.12,Expense
U039,2025-01-26,Cafeteria,Food & Drink,14.27,Expense
U039,2025-01-01,Combustível,Travel,34.76,Expense
U039,2025-01-24,Uber,Travel,136.95,Expense
U039,2025-01-04,Loja de Roupas,Shopping,591.97,Expense
U039,2025-01-10,Academia,Health & Fitness,334.69,Expense
U039,2025-01-17,Cafeteria,Food & Drink,119.95,Expense
U039,2025-01-10,Cafeteria,Food & Drink,89.79,Expense
U039,2025-02-02,Salário Mensal,Salary,3549.0,Income
U039,2025-02-22,Consulta Médica,Health & Fitness,334.87,Expense
U039,2025-02-07,Amazon,Shopping,39.79,Expense
U039,2025-02-15,Netflix,Entertainment,184.29,Expense
U039,2025-02-04,Academia,Health & Fitness,150.84,Expense
U039,2025-02-04,Supermercado,Food & Drink,38.03,Expense
U039,2025-02-20,Supermercado,Food & Drink,15.58,Expense
U039,2025-02-08,Uber,Travel,59.36,Expense
U039,2025-02-09,Restaurante,Food & Drink,112.72,Expense
U039,2025-02-28,Loja de Roupas,Shopping,327.39,Expense
U039,2025-02-06,Amazon,Shopping,324.84,Expense
U039,2025-02-21,Farmácia,Shopping,332.29,Expense
U039,2025-02-22,Farmácia,Shopping,369.9,Expense
U039,2025-02-06,Supermercado,Food & Drink,152.77,Expense
U039,2025-02-19,Internet,Utilities,232.82,Expense
U039,2025-02-05,Restaurante,Food & Drink,99.44,Expense
U039,2025-02-24,CDB,Investment,146.49,Expense
U039,2025-02-04,Uber,Travel,122.69,Expense
U039,2025-02-14,Cinema,Entertainment,167.26,Expense
U039,2025-02-17,Cafeteria,Food & Drink,139.19,Expense
U039,2025-03-01,Supermercado,Food & Drink,164.23,Expense
U039,2025-02-14,Amazon,Shopping,195.88,Expense
U039,2025-02-14,Show,Entertainment,21.65,Expense
U039,2025-02-04,Conta de Água,Utilities,94.6,Expense
U039,2025-02-04,Restaurante,Food & Drink,66.31,Expense
U039,2025-02-05,Uber,Travel,96.7,Expense
U039,2025-02-15,Uber,Travel,18.6,Expense
U039,2025-02-28,Aluguel Apartamento,Rent,2941.88,Expense
U039,2025-02-05,Combustível,Travel,56.92,Expense
U039,2025-02-18,Loja de Roupas,Shopping,114.87,Expense
U039,2025-03-02,Salário Mensal,Salary,3549.0,Income
U039,2025-03-11,Cafeteria,Food & Drink,145.82,Expense
U039,2025-03-14,Restaurante,Food & Drink,27.39,Expense
U039,2025-03-08,Uber,Travel,25.32,Expense
U039,2025-03-06,Restaurante,Food & Drink,44.69,Expense
U039,2025-03-26,Cafeteria,Food & Drink,108.06,Expense
U039,2025-03-14,Farmácia,Shopping,556.06,Expense
U039,2025-03-20,Cafeteria,Food & Drink,91.54,Expense
U039,2025-03-08,Cafeteria,Food & Drink,72.86,Expense
U039,2025-03-02,Internet,Utilities,210.02,Expense
U039,2025-03-29,Supermercado,Food & Drink,24.19,Expense
U039,2025-03-20,Amazon,Shopping,436.14,Expense
U039,2025-03-14,Combustível,Travel,82.63,Expense
U039,2025-03-23,Cafeteria,Food & Drink,95.1,Expense
U039,2025-03-27,Metrô,Travel,125.43,Expense
U039,2025-03-08,Conta de Luz,Utilities,155.9,Expense
U039,2025-03-08,Loja de Roupas,Shopping,310.0,Expense
U039,2025-03-10,Restaurante,Food & Drink,36.5,Expense
U039,2025-03-24,Cafeteria,Food & Drink,25.62,Expense
U039,2025-03-03,Consulta Médica,Health & Fitness,578.26,Expense
U039,2025-03-22,Combustível,Travel,107.98,Expense
U039,2025-03-20,Tesouro Direto,Investment,152.64,Expense
U039,2025-03-25,Farmácia,Shopping,548.04,Expense
U039,2025-03-21,Combustível,Travel,131.16,Expense
U039,2025-03-14,Uber,Travel,133.8,Expense
U039,2025-03-18,Cinema,Entertainment,21.29,Expense
U039,2025-03-10,Farmácia,Shopping,794.08,Expense
U039,2025-03-02,Cafeteria,Food & Drink,25.72,Expense
U039,2025-03-24,Restaurante,Food & Drink,170.35,Expense
U039,2025-03-18,Show,Entertainment,207.67,Expense
U039,2025-03-24,Supermercado,Food & Drink,155.25,Expense
U039,2025-03-12,Uber,Travel,48.52,Expense
U039,2025-03-15,Cafeteria,Food & Drink,52.46,Expense
U039,2025-03-02,Netflix,Entertainment,63.29,Expense
U039,2025-03-28,Cafeteria,Food & Drink,30.03,Expense
U039,2025-03-15,Academia,Health & Fitness,562.51,Expense
U039,2025-03-20,Conta de Água,Utilities,346.46,Expense
U039,2025-03-10,Combustível,Travel,134.28,Expense
U039,2025-03-15,Restaurante,Food & Drink,154.18,Expense
U039,2025-03-29,Farmácia,Shopping,707.5,Expense
U039,2025-04-04,Salário Mensal,Salary,3549.0,Income
U039,2025-04-28,Amazon,Shopping,343.78,Expense
U039,2025-05-01,Consulta Médica,Health & Fitness,288.22,Expense
U039,2025-04-27,Loja de Roupas,Shopping,526.23,Expense
U039,2025-04-27,Supermercado,Food & Drink,48.08,Expense
U039,2025-05-01,Aluguel Apartamento,Rent,2277.3,Expense
U039,2025-05-01,ETF,Investment,1016.12,Expense
U039,2025-04-07,Restaurante,Food & Drink,152.17,Expense
U039,2025-04-04,Netflix,Entertainment,87.54,Expense
U039,2025-04-18,Farmácia,Shopping,33.15,Expense
U039,2025-04-10,Cafeteria,Food & Drink,16.36,Expense
U039,2025-04-25,Loja de Roupas,Shopping,414.36,Expense
U039,2025-04-15,Amazon,Shopping,460.98,Expense
U039,2025-04-10,Loja de Roupas,Shopping,373.5,Expense
U039,2025-05-01,Supermercado,Food & Drink,41.97,Expense
U039,2025-04-06,Restaurante,Food & Drink,117.21,Expense
U039,2025-04-26,Netflix,Entertainment,142.33,Expense
U039,2025-04-19,Aluguel Apartamento,Rent,2276.53,Expense
U039,2025-04-13,Supermercado,Food & Drink,26.11,Expense
U039,2025-04-16,ETF,Investment,353.73,Expense
U039,2025-04-09,Supermercado,Food & Drink,96.69,Expense
U039,2025-04-20,Cafeteria,Food & Drink,14.66,Expense
U039,2025-04-20,Cafeteria,Food & Drink,100.89,Expense
U039,2025-05-01,Conta de Água,Utilities,342.81,Expense
U039,2025-04-04,Show,Entertainment,41.96,Expense
U039,2025-04-04,Conta de Água,Utilities,185.49,Expense
U039,2025-05-03,Salário Mensal,Salary,3549.0,Income
U039,2025-05-23,Restaurante,Food & Drink,106.03,Expense
U039,2025-05-22,Farmácia,Shopping,558.98,Expense
U039,2025-05-18,Amazon,Shopping,216.83,Expense
U039,2025-05-22,Show,Entertainment,181.07,Expense
U039,2025-05-30,Cafeteria,Food & Drink,128.76,Expense
U039,2025-05-16,Amazon,Shopping,256.98,Expense
U039,2025-05-05,Cinema,Entertainment,33.57,Expense
U039,2025-05-19,Cinema,Entertainment,185.37,Expense
U039,2025-05-25,Internet,Utilities,337.41,Expense
U039,2025-05-11,Show,Entertainment,188.41,Expense
U039,2025-05-30,Show,Entertainment,212.14,Expense
U039,2025-05-03,Conta de Água,Utilities,107.89,Expense
U039,2025-05-26,Conta de Luz,Utilities,269.08,Expense
U039,2025-05-16,Restaurante,Food & Drink,106.53,Expense
U039,2025-05-22,Consulta Médica,Health & Fitness,396.27,Expense
U039,2025-05-27,CDB,Investment,860.22,Expense
U039,2025-05-21,Cafeteria,Food & Drink,100.92,Expense
U039,2025-05-04,Supermercado,Food & Drink,14.22,Expense
U039,2025-05-25,Cafeteria,Food & Drink,93.02,Expense
U039,2025-05-27,Internet,Utilities,214.89,Expense
U039,2025-05-20,Loja de Roupas,Shopping,156.3,Expense
U039,2025-05-24,Supermercado,Food & Drink,27.27,Expense
U039,2025-05-19,Tesouro Direto,Investment,908.65,Expense
U039,2025-05-29,Supermercado,Food & Drink,38.0,Expense
U039,2025-05-03,Cafeteria,Food & Drink,37.42,Expense
U039,2025-05-05,Farmácia,Shopping,434.55,Expense
U039,2025-05-06,Netflix,Entertainment,133.71,Expense
U039,2025-05-20,Show,Entertainment,210.91,Expense
U039,2025-05-26,Cafeteria,Food & Drink,147.21,Expense
U039,2025-05-23,Tesouro Direto,Investment,1441.04,Expense
U039,2025-05-26,Combustível,Travel,53.3,Expense
U039,2025-05-19,Internet,Utilities,208.79,Expense
U039,2025-05-10,Supermercado,Food & Drink,154.68,Expense
U039,2025-05-29,Aluguel Apartamento,Rent,2678.11,Expense
U039,2025-05-16,Farmácia,Shopping,608.1,Expense
U039,2025-05-04,Conta de Água,Utilities,83.06,Expense
U039,2025-05-26,Supermercado,Food & Drink,161.16,Expense
U039,2025-05-04,Restaurante,Food & Drink,48.73,Expense
U039,2025-05-06,Cafeteria,Food & Drink,168.6,Expense
U039,2025-05-17,Cafeteria,Food & Drink,12.69,Expense
U039,2025-05-05,Combustível,Travel,81.8,Expense
U039,2025-05-03,Metrô,Travel,31.13,Expense
U039,2025-05-19,Conta de Luz,Utilities,171.83,Expense
U039,2025-05-09,Uber,Travel,41.55,Expense
U039,2025-05-03,Farmácia,Shopping,677.18,Expense
U039,2025-05-31,Salário Mensal,Salary,3549.0,Income
U039,2025-06-02,Academia,Health & Fitness,130.05,Expense
U039,2025-06-05,Loja de Roupas,Shopping,352.61,Expense
U039,2025-06-14,Combustível,Travel,124.37,Expense
U039,2025-06-09,Combustível,Travel,25.5,Expense
U039,2025-06-22,Amazon,Shopping,121.71,Expense
U039,2025-06-06,Consulta Médica,Health & Fitness,212.26,Expense
U039,2025-06-25,Cafeteria,Food & Drink,29.18,Expense
U039,2025-06-07,Academia,Health & Fitness,574.5,Expense
U039,2025-06-01,Supermercado,Food & Drink,108.22,Expense
U039,2025-06-06,Combustível,Travel,58.02,Expense
U039,2025-06-10,Supermercado,Food & Drink,28.65,Expense
U039,2025-06-12,Uber,Travel,77.08,Expense
U039,2025-06-19,Supermercado,Food & Drink,52.1,Expense
U039,2025-06-15,Metrô,Travel,119.39,Expense
U039,2025-06-15,Consulta Médica,Health & Fitness,275.64,Expense
U039,2025-06-21,Restaurante,Food & Drink,147.58,Expense
U039,2025-06-21,Loja de Roupas,Shopping,31.21,Expense
U039,2025-06-17,Supermercado,Food & Drink,179.57,Expense
U039,2025-06-19,Farmácia,Shopping,617.13,Expense
U039,2025-06-13,Cafeteria,Food & Drink,156.51,Expense
U039,2025-06-14,Farmácia,Shopping,345.37,Expense
U039,2025-06-14,Cinema,Entertainment,83.46,Expense
U039,2025-06-15,Uber,Travel,100.57,Expense
U039,2025-06-22,Loja de Roupas,Shopping,664.03,Expense
U039,2025-06-15,Cafeteria,Food & Drink,11.78,Expense
U039,2025-06-17,Restaurante,Food & Drink,81.55,Expense
U039,2025-06-20,Restaurante,Food & Drink,21.44,Expense
U039,2025-06-08,Metrô,Travel,114.18,Expense
U039,2025-06-10,Conta de Luz,Utilities,263.69,Expense
U039,2025-06-01,Conta de Água,Utilities,247.35,Expense
U039,2025-06-23,Supermercado,Food & Drink,158.55,Expense
U039,2025-06-07,Loja de Roupas,Shopping,297.88,Expense
U039,2025-06-12,Conta de Água,Utilities,324.21,Expense
U039,2025-06-15,Internet,Utilities,139.23,Expense
U039,2025-06-25,ETF,Investment,340.16,Expense
U039,2025-06-08,Loja de Roupas,Shopping,122.9,Expense
U039,2025-06-02,Supermercado,Food & Drink,25.75,Expense
U039,2025-06-19,Restaurante,Food & Drink,85.38,Expense
U039,2025-05-31,Farmácia,Shopping,695.01,Expense
U039,2025-06-13,Cafeteria,Food & Drink,63.25,Expense
U040,2025-01-04,Salário Mensal,Salary,7443.0,Income
U040,2025-01-31,CDB,Investment,303.36,Expense
U040,2025-01-31,Internet,Utilities,257.87,Expense
U040,2025-01-17,Cinema,Entertainment,234.88,Expense
U040,2025-01-24,Combustível,Travel,62.07,Expense
U040,2025-01-19,Loja de Roupas,Shopping,212.66,Expense
U040,2025-01-29,Internet,Utilities,216.31,Expense
U040,2025-01-18,Amazon,Shopping,80.69,Expense
U040,2025-01-09,Consulta Médica,Health & Fitness,383.33,Expense
U040,2025-01-12,Netflix,Entertainment,229.86,Expense
U040,2025-01-31,Internet,Utilities,134.04,Expense
U040,2025-01-05,Netflix,Entertainment,170.85,Expense
U040,2025-01-17,Supermercado,Food & Drink,81.54,Expense
U040,2025-01-26,Supermercado,Food & Drink,110.28,Expense
U040,2025-01-20,Cafeteria,Food & Drink,21.89,Expense
U040,2025-01-11,Internet,Utilities,144.84,Expense
U040,2025-01-20,Loja de Roupas,Shopping,234.17,Expense
U040,2025-01-25,Cinema,Entertainment,131.67,Expense
U040,2025-01-16,Netflix,Entertainment,240.52,Expense
U040,2025-01-16,Cafeteria,Food & Drink,179.49,Expense
U040,2025-01-17,Uber,Travel,70.39,Expense
U040,2025-01-30,Farmácia,Shopping,769.69,Expense
U040,2025-01-24,Restaurante,Food & Drink,143.99,Expense
U040,2025-01-27,Amazon,Shopping,311.93,Expense
U040,2025-01-18,Supermercado,Food & Drink,52.92,Expense
U040,2025-01-20,Cafeteria,Food & Drink,101.94,Expense
U040,2025-02-02,Salário Mensal,Salary,7443.0,Income
U040,2025-02-19,Loja de Roupas,Shopping,314.5,Expense
U040,2025-03-01,Restaurante,Food & Drink,86.4,Expense
U040,2025-02-21,Uber,Travel,58.57,Expense
U040,2025-02-25,Academia,Health & Fitness,585.27,Expense
U040,2025-02-23,Cafeteria,Food & Drink,140.97,Expense
U040,2025-02-21,Restaurante,Food & Drink,83.95,Expense
U040,2025-02-26,Cinema,Entertainment,282.71,Expense
U040,2025-02-17,Combustível,Travel,44.46,Expense
